w,age,annuity,age_bin,db_pension,stock_owner
3359.161851811724,76,0,75+,0,1
3099.766743904213,76,0,75+,0,1
3457.5679739834786,76,0,75+,0,1
3358.864577840858,76,0,75+,0,1
34019.68000941502,70,0,65–74,1,1
36724.67187913424,70,0,65–74,1,1
37727.537981106456,70,0,65–74,1,1
36310.40715726811,70,0,65–74,1,1
11015.8418036524,70,0,65–74,1,1
38057.94566636608,56,0,55–64,1,1
39906.18799778554,56,0,55–64,1,1
40947.63586095608,56,0,55–64,1,1
39383.6841545061,56,0,55–64,1,1
39210.28525268604,56,0,55–64,1,1
14.592713212418959,72,0,65–74,1,1
14.369561702317963,72,0,65–74,1,1
14.504048285991791,72,0,65–74,1,1
14.762788035548684,72,0,65–74,1,1
14.66935616560383,72,0,65–74,1,1
42922.59781121647,71,0,65–74,1,0
43222.63646495748,71,0,65–74,1,0
43182.73245316605,71,0,65–74,1,0
43287.94914850961,71,0,65–74,1,0
43191.625322397056,71,0,65–74,1,0
9019.381797842378,51,0,40–54,0,1
9139.56141681067,51,0,40–54,0,1
8301.356924984773,51,0,40–54,0,1
8565.190743282545,51,0,40–54,0,1
8748.065993649072,51,0,40–54,0,1
233.30852857947286,65,0,55–64,1,1
233.1950242751629,65,0,55–64,1,1
234.26527622470235,65,0,55–64,1,1
237.15094278366368,65,0,55–64,1,1
237.3449991427936,65,0,55–64,1,1
3364.6234506097144,55,0,40–54,0,1
3589.8609278956965,55,0,40–54,0,1
3733.5944254962988,55,0,40–54,0,1
3600.7381675363354,55,0,40–54,0,1
3386.4279896972707,55,0,40–54,0,1
40430.02680622582,70,0,65–74,1,1
39867.81172804664,70,0,65–74,1,1
41220.76997125916,70,0,65–74,1,1
41076.19893072596,70,0,65–74,1,1
43191.93617445583,70,0,65–74,1,1
13.774410405371283,61,0,55–64,0,1
13.805332342279138,61,0,55–64,0,1
13.934943308816424,61,0,55–64,0,1
14.182655051531698,61,0,55–64,0,1
13.843004778231808,61,0,55–64,0,1
280.97634756843917,85,0,75+,1,1
277.11782069512236,85,0,75+,1,1
278.647107337818,85,0,75+,1,1
284.7257770197189,85,0,75+,1,1
283.5136257439309,85,0,75+,1,1
12241.352189494864,32,0,18–39,0,1
12246.012636271791,32,0,18–39,0,1
12356.057823632633,32,0,18–39,0,1
12593.831810326597,32,0,18–39,0,1
12429.892420632059,32,0,18–39,0,1
73678.28640064575,37,0,18–39,0,1
70112.165964394,37,0,18–39,0,1
70142.50671050776,37,0,18–39,0,1
72157.74637590643,37,0,18–39,0,1
69469.49533354542,37,0,18–39,0,1
18867.791580745372,44,0,40–54,0,0
18811.04481053672,44,0,40–54,0,0
18897.571254414554,44,0,40–54,0,0
18724.660494425236,44,0,40–54,0,0
18862.801978990552,44,0,40–54,0,0
41082.94052664091,51,0,40–54,0,1
41250.55645652671,51,0,40–54,0,1
44416.82954219829,51,0,40–54,0,1
42397.33647408303,51,0,40–54,0,1
45108.07780414051,51,0,40–54,0,1
14521.269901694986,52,0,40–54,0,1
15419.00697407138,52,0,40–54,0,1
15934.21172593407,52,0,40–54,0,1
15329.73615482564,52,0,40–54,0,1
14637.605119734577,52,0,40–54,0,1
50153.83516952281,50,0,40–54,0,0
48266.66326184748,50,0,40–54,0,0
48331.72207142777,50,0,40–54,0,0
49321.133817160364,50,0,40–54,0,0
47768.962983297795,50,0,40–54,0,0
10483.545790411956,83,0,75+,0,0
10474.206535722415,83,0,75+,0,0
10676.923426467016,83,0,75+,0,0
10470.990452431828,83,0,75+,0,0
10647.177634141288,83,0,75+,0,0
5946.779555622547,37,0,18–39,0,1
5930.121907538474,37,0,18–39,0,1
6394.980452843971,37,0,18–39,0,1
6038.479829164718,37,0,18–39,0,1
6476.646301659177,37,0,18–39,0,1
41451.92878429164,71,0,65–74,1,0
41590.568968598454,71,0,65–74,1,0
44788.76927111085,71,0,65–74,1,0
42688.82307397409,71,0,65–74,1,0
45470.440573140135,71,0,65–74,1,0
47300.68326107608,25,0,18–39,0,0
47247.184490861444,25,0,18–39,0,0
47375.12686320225,25,0,18–39,0,0
47196.38040578997,25,0,18–39,0,0
47364.38037985022,25,0,18–39,0,0
9493.953973968259,68,0,65–74,0,1
9619.81242637954,68,0,65–74,0,1
10265.290682486258,68,0,65–74,0,1
9634.837841190996,68,0,65–74,0,1
9389.374285585649,68,0,65–74,0,1
48984.66959817602,62,0,55–64,0,1
57645.63352468731,62,0,55–64,0,1
41311.317678354215,62,0,55–64,0,1
49466.91559097216,62,0,55–64,0,1
44540.54235837574,62,0,55–64,0,1
40473.278880910606,54,0,40–54,0,1
47636.390497791755,54,0,40–54,0,1
34144.560852323906,54,0,40–54,0,1
40900.076851705046,54,0,40–54,0,1
36820.70100912745,54,0,40–54,0,1
66352.96702274012,48,0,40–54,0,1
69582.65257645222,48,0,40–54,0,1
75438.3315848046,48,0,40–54,0,1
68655.40049431662,48,0,40–54,0,1
76617.55328941182,48,0,40–54,0,1
67602.14156119945,62,0,55–64,1,0
64054.86853823153,62,0,55–64,1,0
65270.68177489637,62,0,55–64,1,0
64403.79256990967,62,0,55–64,1,0
64674.711628695695,62,0,55–64,1,0
37382.922471476624,37,0,18–39,0,1
39906.18799778554,37,0,18–39,0,1
40947.63586095608,37,0,18–39,0,1
39383.6841545061,37,0,18–39,0,1
38523.969940088595,37,0,18–39,0,1
37764.78044229888,46,0,40–54,0,1
39204.46529883071,46,0,40–54,0,1
40632.21098365358,46,0,40–54,0,1
39080.3065972684,46,0,40–54,0,1
38537.61746142503,46,0,40–54,0,1
50847.92053632183,33,0,18–39,0,0
50687.245801704245,33,0,18–39,0,0
50919.066905928055,33,0,18–39,0,0
50469.83255526486,33,0,18–39,0,0
50828.446832830625,33,0,18–39,0,0
12918.90400401068,78,0,75+,1,0
12869.43877298995,78,0,75+,1,0
14134.137607192928,78,0,75+,1,0
13188.25367644244,78,0,75+,1,0
14308.121730517434,78,0,75+,1,0
43503.808865698935,52,0,40–54,0,1
43681.30179300948,52,0,40–54,0,1
47034.15184147034,52,0,40–54,0,1
44895.6573881846,52,0,40–54,0,1
47766.13285063838,52,0,40–54,0,1
17632.464988214822,64,0,55–64,0,1
17705.432110384183,64,0,55–64,0,1
17506.05032340472,64,0,55–64,0,1
17579.047548188417,64,0,55–64,0,1
17525.049793222155,64,0,55–64,0,1
50687.468348179886,67,0,65–74,1,0
46738.08745894634,67,0,65–74,1,0
46229.56948013484,67,0,65–74,1,0
48574.198118480264,67,0,65–74,1,0
46274.28790743705,67,0,65–74,1,0
319.33907453051467,57,0,55–64,0,1
308.3663464980161,57,0,55–64,0,1
317.37710291659135,57,0,55–64,0,1
316.93327098142356,57,0,55–64,0,1
264.44683976062294,57,0,55–64,0,1
32918.54341432487,80,0,75+,0,1
34660.36061121475,80,0,75+,0,1
35631.38019702152,80,0,75+,0,1
34312.69257093072,80,0,75+,0,1
33637.9490298798,80,0,75+,0,1
22888.407650897407,76,0,75+,0,0
23000.205491152068,76,0,75+,0,0
22655.260972649103,76,0,75+,0,0
23021.11625066683,76,0,75+,0,0
22715.490400948493,76,0,75+,0,0
24929.044938653104,43,0,40–54,0,1
25497.331026305186,43,0,40–54,0,1
25192.439573971868,43,0,40–54,0,1
25341.23651228797,43,0,40–54,0,1
24857.29583238862,43,0,40–54,0,1
399.0855879246795,76,0,75+,1,0
400.5527605712367,76,0,75+,1,0
397.0387443973695,76,0,75+,1,0
402.19121273393984,76,0,75+,1,0
405.3714479979575,76,0,75+,1,0
48914.647209849725,44,0,40–54,0,1
48322.98544062987,44,0,40–54,0,1
48565.72975138002,44,0,40–54,0,1
48799.36330464554,44,0,40–54,0,1
48481.32494597442,44,0,40–54,0,1
14075.785829233575,57,0,55–64,0,1
14917.08213696067,57,0,55–64,0,1
15380.221851999866,57,0,55–64,0,1
14788.332296912007,57,0,55–64,0,1
14180.330955689069,57,0,55–64,0,1
29846.267759334423,34,0,18–39,0,1
29162.01151192889,34,0,18–39,0,1
28924.122062884795,34,0,18–39,0,1
29148.952289005036,34,0,18–39,0,1
28478.047341478137,34,0,18–39,0,1
20345.996818144256,69,0,65–74,1,1
20888.908236968648,69,0,65–74,1,1
18961.3130166165,69,0,65–74,1,1
19603.90526894083,69,0,65–74,1,1
20022.73915926384,69,0,65–74,1,1
14423.217907069366,54,0,40–54,0,0
14216.514786140071,54,0,40–54,0,0
14375.039604217693,54,0,40–54,0,0
14204.772113034052,54,0,40–54,0,0
14330.524382299762,54,0,40–54,0,0
38719.463921782684,48,0,40–54,0,1
38846.25504548393,48,0,40–54,0,1
41855.89540272193,48,0,40–54,0,1
39904.871080282486,48,0,40–54,0,1
42495.498350542315,48,0,40–54,0,1
15347.460490567368,61,0,55–64,0,0
14636.99219456046,61,0,55–64,0,0
14863.61397963068,61,0,55–64,0,0
9888.529500633342,61,0,55–64,0,0
14679.858514236666,61,0,55–64,0,0
30959.590046374706,45,0,40–54,0,0
30440.969909180007,45,0,40–54,0,0
30942.214613930937,45,0,40–54,0,0
31595.251941590126,45,0,40–54,0,0
30878.041361404947,45,0,40–54,0,0
47706.77464344562,64,0,55–64,1,0
46318.61664757111,64,0,55–64,1,0
47399.93762986433,64,0,55–64,1,0
46599.88346837087,64,0,55–64,1,0
46576.983288716176,64,0,55–64,1,0
26711.196632430703,45,0,40–54,0,1
27200.70405784485,45,0,40–54,0,1
27330.421032175793,45,0,40–54,0,1
26758.023673924392,45,0,40–54,0,1
27316.037694052633,45,0,40–54,0,1
8527.203304617697,42,0,40–54,0,1
9068.295486921848,42,0,40–54,0,1
9438.157499787047,42,0,40–54,0,1
9067.570834281829,42,0,40–54,0,1
8582.941032946104,42,0,40–54,0,1
21087.953943896715,38,0,18–39,0,0
19926.886785403825,38,0,18–39,0,0
20331.44552569622,38,0,18–39,0,0
20474.17640326024,38,0,18–39,0,0
20071.264114569098,38,0,18–39,0,0
26298.096155480693,58,0,55–64,0,0
26440.41266306029,58,0,55–64,0,0
26032.728947769,58,0,55–64,0,0
26470.791591021618,58,0,55–64,0,0
26097.876809756726,58,0,55–64,0,0
25799.859778245303,30,0,18–39,0,1
26081.21265821205,30,0,18–39,0,1
26013.719645506928,30,0,18–39,0,1
26051.103611133993,30,0,18–39,0,1
26081.949768213915,30,0,18–39,0,1
51361.7642694678,38,0,18–39,0,0
50525.749690328295,38,0,18–39,0,0
50955.229511118916,38,0,18–39,0,0
50608.79516319687,38,0,18–39,0,0
50443.41396740221,38,0,18–39,0,0
21903.287438456697,46,0,40–54,0,0
21996.75681259563,46,0,40–54,0,0
21692.834913436698,46,0,40–54,0,0
21999.310730505003,46,0,40–54,0,0
21731.578928149866,46,0,40–54,0,0
10425.898332093184,53,0,40–54,0,1
9748.993822689228,53,0,40–54,0,1
10019.254897707662,53,0,40–54,0,1
9930.070576790127,53,0,40–54,0,1
9845.192852750904,53,0,40–54,0,1
18970.963813567054,56,0,55–64,0,1
20107.827736024563,56,0,55–64,0,1
20944.00987042325,56,0,55–64,0,1
20136.178141790937,56,0,55–64,0,1
19226.080379075036,56,0,55–64,0,1
7020.673623258395,71,0,65–74,1,1
6995.539279311913,71,0,65–74,1,1
7685.8197088130055,71,0,65–74,1,1
7169.7002880093705,71,0,65–74,1,1
7775.856766407798,71,0,65–74,1,1
15998.450414705556,25,0,18–39,0,1
16040.265162165433,25,0,18–39,0,1
15807.222150466812,25,0,18–39,0,1
15982.658903774562,25,0,18–39,0,1
15893.206072865172,25,0,18–39,0,1
19356.12489756417,64,0,55–64,0,1
18578.96446610112,64,0,55–64,0,1
18811.604603649987,64,0,55–64,0,1
18735.26252333091,64,0,55–64,0,1
18615.57311844163,64,0,55–64,0,1
29122.815454796844,53,0,40–54,0,0
29330.057631127736,53,0,40–54,0,0
28934.426396588857,53,0,40–54,0,0
29540.728482537354,53,0,40–54,0,0
28933.441652400827,53,0,40–54,0,0
17851.099346056835,58,0,55–64,0,1
18325.926003457225,58,0,55–64,0,1
19048.789134373696,58,0,55–64,0,1
18294.314538528244,58,0,55–64,0,1
17964.094815153247,58,0,55–64,0,1
1331.0443290690162,55,0,40–54,0,1
1409.9508720860938,55,0,40–54,0,1
2849.672422805654,55,0,40–54,0,1
1326.260371194356,55,0,40–54,0,1
2543.406889315551,55,0,40–54,0,1
6896.448768325207,50,0,40–54,0,1
6931.104655584451,50,0,40–54,0,1
7110.1375637657575,50,0,40–54,0,1
7067.353973001765,50,0,40–54,0,1
7400.806065644656,50,0,40–54,0,1
8299.401308185026,54,0,40–54,0,1
8489.309632827071,54,0,40–54,0,1
8529.75548756152,54,0,40–54,0,1
8613.638891252996,54,0,40–54,0,1
8445.746074882825,54,0,40–54,0,1
66352.96702274012,34,0,18–39,0,0
69582.65257645222,34,0,18–39,0,0
75438.3315848046,34,0,18–39,0,0
68655.40049431662,34,0,18–39,0,0
76617.55328941182,34,0,18–39,0,0
41277.86040068225,31,0,18–39,0,0
42683.91892089533,31,0,18–39,0,0
42210.66969653525,31,0,18–39,0,0
40894.76840718771,31,0,18–39,0,0
42816.01577578648,31,0,18–39,0,0
23576.4573693358,79,0,75+,1,0
22453.11909033697,79,0,75+,1,0
22613.7530699034,79,0,75+,1,0
22942.19999776094,79,0,75+,1,0
22398.75907488853,79,0,75+,1,0
15791.155639129918,45,0,40–54,0,1
15842.619746445616,45,0,40–54,0,1
17036.130337976658,45,0,40–54,0,1
16266.034381027754,45,0,40–54,0,1
17292.156797262294,45,0,40–54,0,1
359.5561572834291,47,0,40–54,0,1
373.48714938332256,47,0,40–54,0,1
383.23263197650056,47,0,40–54,0,1
370.10834492416546,47,0,40–54,0,1
366.62239654168303,47,0,40–54,0,1
6911.880117828643,71,0,65–74,1,1
6946.6135503762835,71,0,65–74,1,1
7126.047058847907,71,0,65–74,1,1
7083.167736416177,71,0,65–74,1,1
7417.365954486382,71,0,65–74,1,1
6671.706191458436,57,0,55–64,0,1
6650.2778211177365,57,0,55–64,0,1
7303.271248231061,57,0,55–64,0,1
6817.962096725401,57,0,55–64,0,1
7390.3940210196515,57,0,55–64,0,1
401.3423204143278,60,0,55–64,0,0
413.1404619529794,60,0,55–64,0,0
429.3360842801761,60,0,55–64,0,0
422.7507791720746,60,0,55–64,0,0
424.33480585215943,60,0,55–64,0,0
3394.3465373471327,63,0,55–64,0,1
3359.161851811724,63,0,55–64,0,1
3099.766743904213,63,0,55–64,0,1
3457.5679739834786,63,0,55–64,0,1
3358.864577840858,63,0,55–64,0,1
59645.853302052674,61,0,55–64,0,1
56120.619518009466,61,0,55–64,0,1
57284.57379164777,61,0,55–64,0,1
55917.67535558917,61,0,55–64,0,1
56616.48815203703,61,0,55–64,0,1
9065.49723432257,29,0,18–39,0,1
8922.843582442196,29,0,18–39,0,1
9038.220815779674,29,0,18–39,0,1
9096.632132052713,29,0,18–39,0,1
9039.528916616327,29,0,18–39,0,1
49114.96817993443,30,0,18–39,0,0
48609.50527661192,30,0,18–39,0,0
49293.739969870025,30,0,18–39,0,0
49289.75423487391,30,0,18–39,0,0
49380.030386896615,30,0,18–39,0,0
64777.305139785894,50,0,40–54,0,0
62339.88614477747,50,0,40–54,0,0
62423.91430226472,50,0,40–54,0,0
63701.81112402472,50,0,40–54,0,0
61697.070242408336,50,0,40–54,0,0
5488.919320368124,83,0,75+,1,1
5956.5980494407395,83,0,75+,1,1
6245.606377934453,83,0,75+,1,1
5959.829717594441,83,0,75+,1,1
5606.243486154707,83,0,75+,1,1
40665.217901473334,23,0,18–39,0,1
42291.56407766162,23,0,18–39,0,1
40544.17818850511,23,0,18–39,0,1
41957.997135423175,23,0,18–39,0,1
40660.89506714267,23,0,18–39,0,1
17187.960138682505,58,0,55–64,0,1
18832.774869985158,58,0,55–64,0,1
20434.611764183748,58,0,55–64,0,1
18291.956981540367,58,0,55–64,0,1
17701.378174413625,58,0,55–64,0,1
2270.0542115367243,50,0,40–54,0,1
2055.364816585927,50,0,40–54,0,1
2286.8033070854667,50,0,40–54,0,1
2068.464816573089,50,0,40–54,0,1
2307.5451284628716,50,0,40–54,0,1
28931.913484899167,37,0,18–39,0,1
29030.863904651025,37,0,18–39,0,1
31273.469921381205,37,0,18–39,0,1
29814.298647698186,37,0,18–39,0,1
31745.17056931304,37,0,18–39,0,1
30450.470639122093,35,0,18–39,0,1
31229.54107185871,35,0,18–39,0,1
30750.446848311673,35,0,18–39,0,1
31338.249080845464,35,0,18–39,0,1
30902.85435211593,35,0,18–39,0,1
112004.62451325762,21,0,18–39,0,0
110420.93016461877,21,0,18–39,0,0
111390.50005072841,21,0,18–39,0,0
111292.36195927011,21,0,18–39,0,0
110189.99555423067,21,0,18–39,0,0
54173.59768509149,39,0,18–39,0,1
52235.67527703592,39,0,18–39,0,1
51724.07973234363,39,0,18–39,0,1
52488.277065344366,39,0,18–39,0,1
51391.13043023072,39,0,18–39,0,1
37675.15718323663,59,0,55–64,0,1
39111.425384160946,59,0,55–64,0,1
40535.78274738131,59,0,55–64,0,1
38987.5613356416,59,0,55–64,0,1
38446.16010796143,59,0,55–64,0,1
52849.138954168375,48,0,40–54,0,0
52651.62768280058,48,0,40–54,0,0
52946.92640997587,48,0,40–54,0,0
52421.6315910353,48,0,40–54,0,0
52841.57442510404,48,0,40–54,0,0
10328.041195750564,58,0,55–64,0,0
10054.781689750715,58,0,55–64,0,0
10265.89588731061,58,0,55–64,0,0
10150.769723049894,58,0,55–64,0,0
10104.616775906152,58,0,55–64,0,0
27302.25188428313,60,0,55–64,0,0
27233.78968619821,60,0,55–64,0,0
27351.721285749187,60,0,55–64,0,0
27148.02012936108,60,0,55–64,0,0
27310.81032987552,60,0,55–64,0,0
19412.7759551237,44,0,40–54,0,0
19491.83754798251,44,0,40–54,0,0
19188.921695146364,44,0,40–54,0,0
19734.223768636573,44,0,40–54,0,0
19291.28890355741,44,0,40–54,0,0
27046.751877337727,53,0,40–54,0,1
25327.81597824953,53,0,40–54,0,1
25725.789600849486,53,0,40–54,0,1
26401.34410000944,53,0,40–54,0,1
25348.33954937532,53,0,40–54,0,1
15000.59505333749,32,0,18–39,0,1
15134.076248869034,32,0,18–39,0,1
15672.76642415462,32,0,18–39,0,1
15685.60082583918,32,0,18–39,0,1
16029.392157355249,32,0,18–39,0,1
6028.554139224289,38,0,18–39,0,1
5897.803711618212,38,0,18–39,0,1
5941.216920101429,38,0,18–39,0,1
5939.4392845927,38,0,18–39,0,1
5872.11275929346,38,0,18–39,0,1
231.41597799017023,69,0,65–74,1,1
209.6145502868349,69,0,65–74,1,1
232.36496469613692,69,0,65–74,1,1
235.22722332406394,69,0,65–74,1,1
203.25821351377874,69,0,65–74,1,1
81348.5111950655,41,0,40–54,0,0
69582.65257645222,41,0,40–54,0,0
75985.80321546034,41,0,40–54,0,0
79205.25366505231,41,0,40–54,0,0
76617.55328941182,41,0,40–54,0,0
99010.20887491248,26,0,18–39,0,1
99953.82608622994,26,0,18–39,0,1
97504.2741874008,26,0,18–39,0,1
99047.93229106227,26,0,18–39,0,1
97683.74762028607,26,0,18–39,0,1
13.862027024103032,57,0,55–64,0,1
13.920061855594518,57,0,55–64,0,1
14.082993052204388,57,0,55–64,0,1
14.341507185639392,57,0,55–64,0,1
13.939134351043538,57,0,55–64,0,1
30292.362702090595,51,0,40–54,0,1
30391.558360230967,51,0,40–54,0,1
32746.16527029755,51,0,40–54,0,1
31219.77181259559,51,0,40–54,0,1
33246.561776815346,51,0,40–54,0,1
15585.306679151601,45,0,40–54,0,1
17090.929797755674,45,0,40–54,0,1
18539.88904185791,45,0,40–54,0,1
16612.91716214452,45,0,40–54,0,1
16065.203139879493,45,0,40–54,0,1
43622.693752927196,45,0,40–54,0,1
42022.3277377255,45,0,40–54,0,1
43029.597851302635,45,0,40–54,0,1
42885.49655557713,45,0,40–54,0,1
42336.23166856924,45,0,40–54,0,1
4081.2612490939714,73,0,65–74,1,0
3645.7403200827744,73,0,65–74,1,0
3754.5960750388635,73,0,65–74,1,0
3622.6502966740422,73,0,65–74,1,0
3577.411991930896,73,0,65–74,1,0
10253.551146744468,61,0,55–64,0,0
9761.185068683584,61,0,55–64,0,0
9894.958193149787,61,0,55–64,0,0
9862.468901030734,61,0,55–64,0,0
9759.743312804161,61,0,55–64,0,0
37295.85287587861,47,0,40–54,0,1
36279.88078061923,47,0,40–54,0,1
37063.301239237604,47,0,40–54,0,1
37127.99133881555,47,0,40–54,0,1
36831.09198479993,47,0,40–54,0,1
40283.84906474025,43,0,40–54,0,0
38065.8883137262,43,0,40–54,0,0
38838.70787104876,43,0,40–54,0,0
39111.363489700205,43,0,40–54,0,0
38341.689112226515,43,0,40–54,0,0
16124.364460352523,60,0,55–64,0,0
15827.49312497004,60,0,55–64,0,0
16140.95640359724,60,0,55–64,0,0
15947.537885308684,60,0,55–64,0,0
15939.635789859132,60,0,55–64,0,0
5251.918617822813,83,0,75+,0,1
5269.880980010534,83,0,75+,0,1
5296.397813073769,83,0,75+,0,1
5359.665572308276,83,0,75+,0,1
5362.375773734509,83,0,75+,0,1
34084.66997468068,40,0,18–39,0,1
40146.48367476551,40,0,18–39,0,1
28747.118436667894,40,0,18–39,0,1
34461.57257463847,40,0,18–39,0,1
31004.88026638438,40,0,18–39,0,1
42942.670247040616,43,0,40–54,0,0
44051.09067584344,43,0,40–54,0,0
43443.29682366991,43,0,40–54,0,0
43650.609888337065,43,0,40–54,0,0
43691.56767152465,43,0,40–54,0,0
701.0602143118573,59,0,55–64,0,1
710.8625613185819,59,0,55–64,0,1
719.644707445627,59,0,55–64,0,1
721.3250673827043,59,0,55–64,0,1
710.9991639667085,59,0,55–64,0,1
20324.29485161804,52,0,40–54,0,1
20826.278905548912,52,0,40–54,0,1
18861.181141117788,52,0,40–54,0,1
19489.27024293648,52,0,40–54,0,1
6686.310013022801,52,0,40–54,0,1
75082.63596165569,84,0,75+,1,0
71041.70644903828,84,0,75+,1,0
